date,date,state,fips,cases,deaths
4/11/2020,52,California,6,22421,632
4/11/2020,52,Colorado,8,6893,274
4/11/2020,52,Connecticut,9,11510,494
4/11/2020,52,Delaware,10,1479,33
4/11/2020,52,District of Columbia,11,1778,47
4/11/2020,52,Florida,12,18978,445
4/11/2020,52,Georgia,13,12261,432
4/11/2020,52,Guam,66,681,5
4/11/2020,52,Hawaii,15,484,8
4/11/2020,52,Idaho,16,1407,27
4/11/2020,52,Illinois,17,19180,682
4/11/2020,52,Indiana,18,7435,330
4/11/2020,52,Iowa,19,1510,34
4/11/2020,52,Kansas,20,1283,55
4/11/2020,52,Kentucky,21,1851,94
4/11/2020,52,Louisiana,22,20014,806
4/11/2020,52,Maine,23,616,19
4/11/2020,52,Maryland,24,7694,207
4/11/2020,52,Massachusetts,25,22860,686
4/11/2020,52,Michigan,26,23853,1391
4/11/2020,52,Minnesota,27,1427,64
4/11/2020,52,Mississippi,28,2642,93
4/11/2020,52,Missouri,29,4024,116
4/11/2020,52,Montana,30,377,6
4/11/2020,52,Nebraska,31,719,18
4/11/2020,52,Nevada,32,2720,111
4/11/2020,52,New Hampshire,33,929,23
4/11/2020,52,New Jersey,34,58151,2183
4/11/2020,52,New Mexico,35,1174,20
4/11/2020,52,New York,36,180458,8627
4/11/2020,52,North Carolina,37,4310,86
4/11/2020,52,North Dakota,38,293,7
4/11/2020,52,Northern Mariana Islands,69,11,2
4/11/2020,52,Ohio,39,6250,247
4/11/2020,52,Oklahoma,40,1868,93
4/11/2020,52,Oregon,41,1447,51
4/11/2020,52,Pennsylvania,42,21774,515
4/11/2020,52,Puerto Rico,72,788,42
4/11/2020,52,Rhode Island,44,2349,56
4/11/2020,52,South Carolina,45,3207,80
4/11/2020,52,South Dakota,46,626,6
4/11/2020,52,Tennessee,47,4983,107
4/11/2020,52,Texas,48,13208,265
4/11/2020,52,Utah,49,2206,18
4/11/2020,52,Vermont,50,711,25
4/11/2020,52,Virgin Islands,78,51,1
4/11/2020,52,Virginia,51,5077,130
4/11/2020,52,Washington,53,10224,498
4/11/2020,52,West Virginia,54,593,6
4/11/2020,52,Wisconsin,55,3213,141
4/11/2020,52,Wyoming,56,261,0
